"","x","y","z"
"1",0.986847704303917,2.45110754547273,3
"2",0.986608595125354,0.598833116007373,2
"3",1.91258374059173,1.37203269995221,3
"4",-0.10186866846626,1.01170881142937,4
"5",2.7775439896415,1.7582155481984,3
"6",-0.62669844379005,1.41399130424839,4
"7",1.20355779517247,2.99560137538968,3
"8",2.90367068983086,1.58584004714158,3
"9",-0.604628240473945,1.53468835385382,2
"10",0.715489035943933,2.17190655356945,3
"11",-0.245541583300694,1.20726858108722,4
"12",1.03276418572069,1.93173176957641,3
"13",-0.239462868256061,0.310947499332333,4
"14",-0.338963879067381,1.85834855402721,2
"15",2.260727495722,-0.156881287490866,3
"16",2.87232781048576,1.33497756996477,3
"17",2.17779184295068,1.22484017770518,6
"18",0.420010309605385,-0.382387420650452,4
"19",-0.495062299001686,1.2319931623436,4
"20",0.437527000981722,2.58934855716905,6
"21",1.93320184934746,1.9490790608382,3
"22",1.42157014735437,1.61223653273739,3
"23",2.76922628295325,0.581193589164995,3
"24",2.11972368936462,1.24234295196788,3
"25",0.898729922025142,0.325189650348237,2
"26",2.69409226611363,0.850870286977374,3
"27",-0.223443881281554,0.75975898965064,4
"28",1.45223020803137,1.57597411857933,6
"29",0.253238398844728,1.42420574651792,2
"30",2.57763088515506,1.4642142487251,3
"31",1.1229898167545,2.40686072465602,3
"32",-0.194822701977935,0.828333221518613,4
"33",-0.300222827421163,0.673667164822585,4
"34",1.5825688007819,1.58346564573158,6
"35",2.24541699308588,3.46927776967558,3
"36",2.07138358373406,1.33561646052669,3
"37",0.521182220308797,-0.265674789044814,4
"38",2.52402661315931,2.16175729880294,3
"39",1.20116574038887,0.820186937230792,2
"40",1.51504072613196,2.00196018777995,3
"41",-0.260601570209112,3.97901306098258,3
"42",1.85933267879854,3.80790076046789,3
"43",0.722247467868096,1.01020246192721,2
"44",2.01318446091419,2.10305389752718,3
"45",0.96117403597088,2.74124815423801,3
"46",-0.142517759552666,0.638033240209614,4
"47",0.550603094504906,-0.118339303559775,4
"48",1.86297644867171,0.583730112688793,3
"49",1.24215865159637,1.73029744129922,6
"50",0.916656106046375,0.126432366633561,2
"51",0.347773964654881,2.55635774109339,6
"52",0.839204828158736,2.54026658178024,3
"53",0.205670446097515,1.61996491223062,2
"54",0.697760092090649,2.20428628969268,3
"55",1.0647288799973,1.20129964248924,3
"56",-0.737602139597866,1.96459865137049,2
"57",1.57977181815476,0.491748392583858,3
"58",0.87691606523209,1.24267243900236,2
"59",3.64848027108618,2.52989832245541,3
"60",0.926506598559945,2.94857800588522,3
"61",1.04527889433062,1.48971327500462,3
"62",2.38466160338141,1.93995810539402,3
"63",-0.366224761591458,0.322433490527072,4
"64",1.54191036196514,2.14253464899705,3
"65",2.33666578880635,1.02191899610779,6
"66",2.12651797271618,2.53376457895228,3
"67",1.15301643508573,0.457895857779859,2
"68",0.884182731321979,2.53431994512897,3
"69",2.59854268739674,1.1375268426191,3
"70",2.22041188296578,1.08492042874964,3
"71",2.9103278647006,0.922768930247832,3
"72",3.84841612226244,2.02995481864589,3
"73",2.44795496903917,1.49307742379822,3
"74",2.78730342940984,2.98486921579181,3
"75",1.22309695998609,-0.0630477778746107,4
"76",1.97196997661555,2.23498960985221,3
"77",-0.226606326604177,0.634498262934122,4
"78",1.22794939108877,1.92308890342154,6
"79",3.04738135356678,1.29043581589143,3
"80",0.570884680922453,3.33249502679715,3
"81",2.35531070593165,1.43171724240543,3
"82",1.11813284483522,-0.382484466401222,2
"83",0.768495845873456,0.700784089906423,2
"84",0.641473641312055,0.95680200550492,2
"85",0.941424901659793,1.17322512318668,3
"86",1.14977539198746,1.21587351731709,3
"87",2.04464727762938,3.12789130303292,3
"88",-0.0681058633282301,2.02615738721084,2
"89",0.963297836256236,0.235108372741938,2
"90",0.0521737433694094,0.0484511667138481,4
"91",1.07860625296909,0.293989158851002,2
"92",2.10787109216264,0.549133795811199,3
"93",1.83191098005287,1.09326648371578,6
"94",1.51422087309354,2.2764176583475,3
"95",1.13403581717802,-0.704991093233651,4
"96",1.01487894836724,2.0378976972336,6
"97",1.44554325042096,1.74515139009937,6
"98",0.998184932246596,1.04159803862701,3
"99",1.96893522015039,2.49341916337281,3
"100",0.94739760008639,1.96509651334132,3
"101",1.56684420022139,1.50695073626296,6
"102",2.77111796962114,2.66353042330379,3
"103",3.02758834121761,0.33726770266154,3
"104",1.21146353994512,3.84999481966904,3
"105",0.222381944023547,-0.0544517239510951,4
"106",0.189756235877013,0.0738965651727167,4
"107",1.48240569213313,-1.29934072746468,4
"108",0.603494057081229,-0.0183366303239728,4
"109",0.968738898243013,1.84628093331487,3
"110",0.634544947644938,1.02491214251682,2
"111",0.633708040896224,0.166660018009248,4
"112",1.56638893133182,1.83183720472309,3
"113",1.31569154231652,1.07084232840199,3
"114",2.77797346659804,0.880755956773584,3
"115",1.66338449013917,2.55872033466123,3
"116",-0.127232002269938,0.368467071952058,4
"117",1.07080715247399,2.0007971397735,3
"118",2.74955181537035,-0.234756474745784,3
"119",0.368155951542218,2.44071711526815,6
"120",3.8298213521039,2.52784313419905,3
"121",0.155397859516843,0.345870503021886,4
"122",-0.266686026481147,0.88585240823917,4
"123",3.11496375761184,1.88885941215693,3
"124",2.23526641108852,3.12395157422449,3
"125",-0.741430256078191,1.3924676754594,4
"126",0.987813446946433,2.09100782796864,6
"127",3.25777884505157,0.610061172186979,3
"128",0.771970731520331,0.575532706950049,2
"129",0.70405205509329,0.252916855430868,2
"130",2.3007728271254,3.00380203873485,3
"131",0.802094164016285,2.18002811382765,6
"132",-0.512756853580388,1.48484064462549,4
"133",0.361864649757204,2.42538699351405,3
"134",1.63113054399218,1.66669931176712,3
"135",2.59727646794169,0.867170375052277,3
"136",2.85886095257516,0.283147338719033,6
"137",3.24416179802334,0.855095971676138,3
"138",1.21723158156666,1.88620268431477,3
"139",0.107708451506158,0.518977265213616,4
